2001,tsv,25
2001,rai,7
2001,gen,1
2001,subip,0
2001,art,0
2002,None,54
2002,rtg,13
2002,int,23
2002,app,26
2002,ops,21
2002,sec,13
2002,tsv,32
2002,rai,30
2002,gen,0
2002,subip,7
2002,art,0
2003,None,81
2003,rtg,24
2003,int,28
2003,app,12
2003,ops,27
2003,sec,17
2003,tsv,15
2003,rai,27
2003,gen,0
2003,subip,3
2003,art,0
2004,None,80
2004,rtg,18
2004,int,24
2004,app,36
2004,ops,29
2004,sec,22
2004,tsv,25
2004,rai,38
2004,gen,7
2004,subip,2
2004,art,0
2005,None,92
2005,rtg,24
2005,int,49
2005,app,25
2005,ops,37
2005,sec,34
2005,tsv,24
2005,rai,33
2005,gen,2
2005,subip,7
2005,art,0
2006,None,126
2006,rtg,44
2006,int,67
2006,app,29
2006,ops,48
2006,sec,45
2006,tsv,25
2006,rai,73
2006,gen,2
2006,subip,0
2006,art,0
2007,None,101
2007,rtg,37
2007,int,57
2007,app,12
2007,ops,23
2007,sec,23
2007,tsv,35
2007,rai,31
2007,gen,1
2007,subip,0
2007,art,0
2008,None,72
2008,rtg,48
2008,int,34
2008,app,20
2008,ops,19
2008,sec,22
2008,tsv,25
2008,rai,48
2008,gen,2
2008,subip,0
2008,art,0
2009,None,61
2009,rtg,40
2009,int,43
2009,app,24
2009,ops,28
2009,sec,28
2009,tsv,26
2009,rai,36
2009,gen,0
2009,subip,0
2009,art,0
2010,None,124
2010,rtg,48
2010,int,30
2010,app,16
2010,ops,20
2010,sec,45
2010,tsv,43
2010,rai,37
2010,gen,0
2010,subip,0
2010,art,0
2011,None,127
2011,rtg,51
2011,int,38
2011,app,21
2011,ops,45
2011,sec,21
2011,tsv,36
2011,rai,51
2011,gen,0
2011,subip,0
2011,art,0
2012,None,93
2012,rtg,58
2012,int,39
2012,app,24
2012,ops,30
2012,sec,27
2012,tsv,37
2012,rai,30
2012,gen,0
2012,subip,0
2012,art,0
2013,None,81
2013,rtg,46
2013,int,45
2013,app,18
2013,ops,28
2013,sec,15
2013,tsv,14
2013,rai,28
2013,gen,0
2013,subip,0
2013,art,0
2014,None,73
2014,rtg,79
2014,int,41
2014,app,27
2014,ops,28
2014,sec,11
2014,tsv,19
2014,rai,49
2014,gen,0
2014,subip,0
2014,art,0
2015,None,60
2015,rtg,53
2015,int,34
2015,app,19
2015,ops,39
2015,sec,32
2015,tsv,20
2015,rai,10
2015,gen,0
2015,subip,0
2015,art,33
2016,None,62
2016,rtg,91
2016,int,30
2016,app,0
2016,ops,32
2016,sec,19
2016,tsv,23
2016,rai,0
2016,gen,1
2016,subip,0
2016,art,52
2017,None,54
2017,rtg,70
2017,int,25
2017,app,0
2017,ops,26
2017,sec,22
2017,tsv,24
2017,rai,0
2017,gen,0
2017,subip,0
2017,art,42
2018,None,34
2018,rtg,61
2018,int,17
2018,app,0
2018,ops,24
2018,sec,25
2018,tsv,15
2018,rai,0
2018,gen,0
2018,subip,0
2018,art,32
2019,None,33
2019,rtg,52
2019,int,12
2019,app,0
2019,ops,36
2019,sec,14
2019,tsv,7
2019,rai,0
2019,gen,0
2019,subip,0
2019,art,26
2020,None,42
2020,rtg,37
2020,int,21
2020,app,0
2020,ops,17
2020,sec,33
2020,tsv,20
2020,rai,0
2020,gen,12
2020,subip,0
2020,art,27
2021,None,25
2021,rtg,56
2021,int,18
2021,app,0
2021,ops,24
2021,sec,21
2021,tsv,17
2021,rai,0
2021,gen,1
2021,subip,0
2021,art,78
